duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,unique_id
332,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,ab65cbf5-8e4d-4c7f-9587-7b773f74b97f
988,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,670850b2-a65f-4c37-be37-0a4888d48aeb
151,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,fc9de686-8c11-420d-99e0-744e5e6dc525
132,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,d4748523-674e-4699-8c6f-6eec554817ae
218,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,8d24d978-3773-45c8-87e1-6bd27653f8cf
773,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,9d47cfac-ccdd-4ec3-99a9-935f75a01126
147,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,461df85c-13d7-4683-b8a8-ca51a60faa78
953,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,5150952f-72a2-444c-998e-a0e98c96ece5
43,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,aa872905-e89b-492b-8fa7-f9c1db13b593
1259,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,57416461-157f-4d49-b7a2-044dd3a3f0f9
267,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,f215d69e-9c65-4cae-a45b-148153a1460f
736,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,c395ab5c-070f-45e0-a9a1-8b8010cee067
901,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,b66ddc9a-6897-4c0b-a065-06971e4a1b34
362,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2a9bb1da-5074-4164-b49e-64fd40f44cdb
89,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,006a68e5-b163-49b9-a9d5-4dadeb7b9f0a
196,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,45976533-7085-4527-9e67-caf5f58a19a1
346,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,e5bc1f96-a117-4dad-adf5-8233c41d1ce9
79,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,94543d02-ba59-4080-a15c-a211063d09a7
1850,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,10512676-9933-4ed8-83f7-81def9933cf1
134,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,53327186-ca06-481d-ac7d-cfc9bc2b6b2d
217,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,3c1aa4a3-72a9-4432-bb2b-d6029e30ee1e
119,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,4a0a9942-f30a-4d64-8ba4-e978140c3097
347,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,bd81dbe3-7c71-4946-8cfa-eb13c21103a1
559,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,db365c88-1f33-4640-8023-917ef0f13e64
141,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,dcfec000-94da-4ca2-98b7-ce1e4fa0ba98
135,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,bdbed92c-9658-4405-9773-09f72fccbeb2
27,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,fd1137af-b4b0-4729-9dcc-a4ec4b2fcd08
126,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2702b324-c209-435b-9f9f-308541ea250a
101,14,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,48c15b39-1ce2-4529-90c5-4cf1919b1282
62,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,acbbc83b-8674-4025-a9bf-15a5bc7327be
464,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,359e23ea-7ff3-49af-a547-8c2d3917597a
631,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,9be864e8-190d-41f2-b3af-8ba3d9141423
203,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,bbd745e8-5d8a-43d7-96a7-c3c201bc3039
306,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,ebe873a9-06ed-42c5-94ce-f676504217f6
318,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,36864b03-f0d5-47d6-833b-8bbec9f35fea
810,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,dc706850-99e0-4fef-bdd2-0bd6f8b7432d
273,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,944ee8f5-5904-45ae-9bee-913075a56a29
780,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,a36aea85-fb43-4419-80cb-2d26c39e13e9
844,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,86647b7a-d3bb-459c-878f-135f05a7c1e2
947,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,e1a56c4f-7eb7-4342-b0aa-6dd36140fd86
328,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,73b90f0e-5d88-4779-983a-4b8e7b585708
448,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2d541fa5-988f-46f0-a6d3-ad646e829cab
258,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,272c97e4-4fba-4fd9-9bc9-5f7e9755a9fd
213,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,76f4cd18-dba8-4bb2-8f20-2631428cf408
161,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,902241ef-d899-4eb4-b5ea-7868cb2059fe
82,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,96d3f897-74d8-4fbe-8e5b-826c1fb9b726
730,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,532cc1ce-9c46-4bac-999e-871ed719f8de
180,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,9809f537-9ea9-4f3b-9955-9d897fb48b1f
367,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,cd8376d0-a028-4a93-9dbb-aefe8380a88d
870,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,aa57b242-a093-41d6-a7ff-2228ed566271
1820,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,6613be41-9635-43eb-801d-753922ede083
144,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,d40c2e23-fc1e-4c50-9941-14c2f444a75e
732,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,a14d9b30-7826-467c-9098-29a167879360
303,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,89b7c296-a69c-4298-ba66-fb0ac53ee0c0
553,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,39a7bbcc-8af9-49c3-9abb-812cbdd303a8
90,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,ad8a4414-207e-4bcf-b873-c1c69eb3c9e6
137,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,25e1e46e-aba9-4360-bd23-c4dfa6927ebe
268,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2d1dbddc-4aa5-4d1b-9dbe-fc6f15792f11
828,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,c297b6ae-bed8-4d69-af47-0722d4f0b2c5
136,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,cf0ca5bf-cb8f-45b7-ab20-b699c73b282d
180,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,6a7cdcdc-e167-42ea-921f-e9437d055915
367,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,1ae34ca5-183e-4c14-877c-a09453a7108b
513,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,c22249d8-5964-44b2-89d5-f0502df9c790
347,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,65660ca0-210d-4aef-8bad-7d2cc2d77f65
1173,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,fac82423-b852-420e-8488-1d4a25c60cb3
153,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,55aa1ea5-8736-43ab-8632-5c3d0ca99af2
73,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,fa322a43-29c3-4c34-9edb-93558ecf20f7
626,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,6e31fbde-497b-4034-a533-a893687604b2
123,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,76e34c74-0dc7-4bd2-8f0a-6badd1f960b2
77,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,27383234-16bf-4da9-93d9-fd7343a87f72
263,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,f9cf1924-b4db-41de-8797-366d6d71b86f
91,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,25407ade-a20c-4528-80c4-0d93aaaa97bb
577,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,490c039c-b0ba-49c3-96cd-5ab3ddde362b
417,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,8bba062d-4f3f-43b1-b9eb-083546b851c2
393,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0fc20e0a-118a-4f79-958e-d282e6713d37
633,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2aabc712-9439-4a57-9f0a-6fc56355a6ed
568,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,62b39ceb-62c2-4f10-82a9-5214e2d2ca07
237,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,341d6c6e-409e-4b58-b9b7-b4b0ed7a59d3
180,19,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,3ce7ccc1-d6a0-4cf3-a99e-605dc9c15131
257,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,a77aca52-9f4f-44ee-a733-4e9ded2d40f5
144,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2abbde18-8b4e-4f86-947a-9df42f25bab7
212,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,d77239a4-8b30-44e7-be90-b9fd1ff44a64
447,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,c778a28e-dcf6-4569-90f6-38676ac7a0d1
92,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,00612bea-aa32-4a61-9607-436848ce2a12
552,16,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2679407a-da6d-4107-85c7-269b8ab20aea
241,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,3ed27959-eb3e-4b86-aae5-934ae7a08d46
458,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,b95960c4-520a-4281-9579-a50b5df9a748
1602,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,a082bd94-0b42-433b-b69c-9fb0882510ea
42,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,77218670-e45d-447d-8244-638e4e3e3f21
130,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,fa0a8405-2cee-4688-bffb-19a1bcbb8a20
197,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,8183e314-92de-4acb-8465-0a7ec94f0703
52,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,cffe9204-7b98-4303-93c2-753049e279fd
441,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,e432dab5-f168-4b02-8479-6ddbe84db680
31,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,f1621111-a6c2-4b73-a8ab-29e91f19233e
219,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,1e02fa79-1e0f-4173-bf4d-f746f0c60b6e
179,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,9eb73d98-8d6b-4d62-89ce-575c0232511b
1492,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,0fc8b36f-5250-47ce-b9f5-80253fc78427
72,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,29f45e7f-789a-4b38-9a32-c8fabcc373e2
64,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,a987e46b-10d2-448c-b7d6-7d4445eec0de
210,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,c727719e-33d2-4b04-84ed-4ce6c5b34e10
133,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,c6cebd9d-dd4a-4207-a047-24f21361b12c
203,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,7fa6a4e5-dedc-476b-bd4d-e7f874d7a7d4
823,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0f294ae4-4338-424c-acd8-0c8ef32ba496
682,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,46a5326e-6dd4-497a-82f5-38a587979e66
154,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,5120d75b-1e6f-40ae-9c1f-90cf2093ca99
150,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,e4868000-5353-4950-9a0c-58cad2abe131
13,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,902a1c5c-b81a-4c67-a851-e6cc35c87151
1422,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,769b2a06-69cb-418b-af43-e79400f51655
114,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,a481f26b-a8cd-4c0f-8920-1438924a255a
186,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,994d6fd0-8872-4cc8-980e-684bcaf00292
57,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0207bf69-3df8-4cdf-a182-739ddd16f5d3
159,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,f5b6070c-a2fd-47d3-bea5-5b43a68c9236
123,16,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,7e95e5a5-a8d0-4ed7-bcb5-5ec81451fdf1
102,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,dd36dc43-ab35-49fc-9caa-de2c618531bc
65,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,4d911fd6-555a-4efd-9ad8-0b8bc9af1564
78,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,b89983cd-c08c-484f-ac21-5fe7e2527f43
303,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,97b3dda2-fe07-41bb-a2cc-6fc52545961e
43,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2835dbbf-628b-4b39-99be-3d624dffc3d2
44,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0b16058f-00cd-48b7-ad61-4b1ecc7a611b
212,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,e7f59d79-4757-4141-8907-7651ddeb83e2
111,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,c753b550-a8dc-4e9b-a133-20885f4c99bf
161,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,bd5bc7b7-0389-4ac3-93fe-23759012ddff
979,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,5541dd9c-d029-4ee3-a543-625b8991ffcc
591,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0e3642dd-d679-4dca-b4db-8ad23944dbc0
602,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,9d3afc55-0a50-417e-8908-81fd4b712597
190,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,696a014f-8f41-454e-87f7-f390834d3a92
616,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,d9c5f307-e05a-4f16-92dd-1680e0000d96
295,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,3e41f6fb-8bb5-4905-8005-33e3d6d4bafe
359,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,274bef31-8592-4dd6-9b01-f042159c05a8
153,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,3b7cc1b5-d2e8-4dfe-8bcf-28b93b1b05ca
110,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0c9e4112-a26a-46da-8666-79da4b54c95c
198,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,283e74be-67f1-440a-94cb-6a0b56137268
136,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,d2e52526-a55d-4d93-994e-23a081ac5b56
173,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,c4da932c-ff25-48d7-9b53-cd7b3c7bf881
294,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,84e96651-9c02-404d-98f4-cf015d769b99
784,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,b05a51bf-70a7-489a-a58c-1a96348becca
310,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,620ce568-cb62-4008-82a6-912b6fa2ebd4
107,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,f3103aee-53e8-4997-b454-d0412a7c08ba
298,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,6df1c7fa-ca99-4dad-b98a-e91bb043562c
110,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,007e27fa-83ac-4508-966b-9f5f64b04c58
1000,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,c5353f73-966d-40cc-bbd2-b35e60020da5
361,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,81d587d7-9341-4db3-b415-f9e6996ae9d2
695,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,5fdc5be9-b711-47c1-908f-34a7d16d6351
137,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,344e8ef9-9171-46fc-81b7-6bed12ac1706
335,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,20cad425-31cb-4d92-8655-a7339080db16
735,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,62901fe4-7636-4d2e-9f6c-1b855c9b625a
75,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,7769a0a9-580f-4bf6-96b5-f608ed234053
57,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,1b270e83-1198-4a52-8ba3-35256208b651
159,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,ab837e7c-8746-47b7-a462-3b957ca830c0
337,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,a9c8c0a1-cbdb-4423-b9ac-c8094d7fa52e
337,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,ac9cc05b-c3d4-44ad-908a-146a417316a5
267,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,d5baacf4-403e-4186-9ea5-05ba03d7f898
803,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,bf389f20-7aa3-414f-a0cb-7fe9f36779ee
115,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,a2fdb252-3e7d-4e11-89c9-365b9b045f0f
282,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,6e8d0634-ef3a-43c1-bae9-1ce7d98a8c61
168,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,8047c2ca-181e-406a-bb38-233bd126cf30
18,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,3e3bf233-39eb-48d3-96ba-64858df2dfa8
54,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,75c0042b-5500-4b5c-8c5d-9a984f62bd1f
172,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,045f9bda-e639-47ec-9249-838b7b1f91e3
256,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,d95b9863-113d-49c1-a66f-33e5fb6d9bea
112,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,a6b67000-5721-4edd-b79d-370ca646c405
862,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,ded3be98-107c-4307-9eb6-5603e140054d
134,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,32e9b290-2f1b-4467-9b3a-79d663ffa4c3
324,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2e0d74b0-07d3-44d1-a91c-9accc2a404c3
65,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,e7bba233-ddc2-4326-a037-28d17ada4453
250,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,373c8aa3-20e6-48c5-9fa4-2ea8e3ed36f4
198,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,087aabde-1309-409f-8abb-6372c9d7ae81
241,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,ee6dd2b8-226f-49f5-8f35-1518be1da8bf
79,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0735b25b-dffe-48a1-bcd1-1790907e7cd3
112,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,9e1700a6-d0a8-4252-bbff-2262dc5e63dc
86,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,7f5220d9-78eb-45f4-a877-991af1e425c0
127,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,fc000956-ac52-44c0-9185-ed8131c88607
246,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,f5550005-335f-41a2-b956-5dfdbddb2f20
50,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,bf95a485-c3c7-4e0b-891b-fe3c0a194e41
71,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,54e97f36-e5c5-46ea-bc96-615871558594
61,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,8c4e99a1-6bbd-4c72-94bd-cfe209732e53
40,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,d735c398-3b7f-460b-b350-d8ccbeb1e965
720,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,838a3e83-ae7a-4db2-b371-cbfd663a7720
175,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,dc486934-00b2-4d49-8d59-dc724d5eb9a3
234,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,523404a4-c5e3-4446-8a8b-fd5bfbb7bf16
226,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,c9224a1f-4ece-4e90-8b77-9ce5b9b03c71
352,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,8d10f239-5000-447d-88bb-c4fbd1c0f0e9
227,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,cdb84830-7152-4e95-bcea-fc65e1c773cd
214,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,3597a460-131f-4fc7-bc4d-9ce02860f699
571,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,ba3a1569-04f3-493c-8a96-e2958c4e25d5
110,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,76c4e12e-ff68-4436-ac90-6beeb15038f6
246,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0ff3cff2-48cc-4406-84df-e3e663da2169
63,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,86bdf943-9b98-4059-9016-eb4edca50781
113,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,7ce3d244-5606-44b0-8f8a-988ef833196d
188,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,848457f6-6124-47b7-9833-b72f7184a4a6
133,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,085f1b40-1486-4e21-a3c1-d8b944f68dc4
98,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,88f92976-fd1f-4670-bc30-7e30c0c9ab5e
51,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,ea3228ad-2a59-45a0-bb7c-716696e2449c
286,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,d6fdb0d1-b041-44fa-8fdd-de58bbf191cf
238,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,e467c5fd-ed7c-4963-9316-e1946d1f520a
49,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,1b72871d-d059-4236-af65-56e0f38cf2ed
102,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,e0135001-5ac6-4ecd-847c-9b4a25bbeddf
18,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,926dfe80-cca4-451e-87b6-4809488f67a8
795,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,500f815d-cbf6-4d9e-9aa8-20ae3647533b
1946,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,f49d80f9-c311-4250-9090-4bacda1f08e4
560,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,8263232e-0a71-4fa9-93d5-6f3cba2a2dee
172,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,1987c8b9-5c34-4ba2-96ff-02c21f1654a9
77,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,285fda1e-0e2f-45b7-a12a-0e918ce69118
99,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2c1148eb-4a56-4095-bdbe-4b05672be23a
153,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2b07d435-44d3-407b-9c93-ee15e0813da5
297,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0fbb876e-bed3-4ee6-afb4-16e8ce407465
135,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,ab513565-1d2d-41e0-a190-5df7d2e31b25
95,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,f37678b5-5c51-46fe-8c1e-5fcf658636db
182,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,20db6297-0600-4516-bee6-9d2f586e3d90
168,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,a7f144e8-4ec3-4c71-ac35-9d467fd085da
102,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,e41b966d-c594-4220-8a03-22b79518559f
46,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,42544d43-e139-41d0-a7da-6627a34b2465
1106,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,869bf93b-885a-4a1c-ab94-49d76c8e8784
